"entity","device","service_product","count"
"VDP","VFE369","สิงห์ เลมอนโซดา 330 มล.",116
"VDP","VFE770","เนสกาแฟ ลาเต้",114
"VDP","VFE770","บิ๊กกรีนที น้ำผึ้งผสมมะนาว",114
"VDP","VFE770","เนสกาแฟ เอสเปรสโซ",114
"VDP","VFE2263","M-150 น้ำผึ้ง 150 มล.",112
"VDP","VFE2263","น้ำดื่ม อุลตร้าแมน ขนาด 500ml.",112
"VDP","VFE1464","น้ำดื่ม อุลตร้าแมน ขนาด 500ml.",112
"VDC","AJT64715","DTAC",111
"VDC","AJT64715","AIRPAYWALLET",111
"VDC","AJT64715","AIS",111
"VDC","AJT64715","AISPROSERM",111
"VDC","AJT64715","TRUEPROSERM",111
"VDC","AJT64715","TRUE",111
"VDC","AJT64715","TMNTOPUP",111
"VDC","AJT64715","SCBDEPOSIT",111
"VDC","AJT64715","PEA",111
"VDC","AJT64715","KTBDEPOSIT",111
"VDC","AJT64715","KBANKDEPOSIT",111
"VDC","AJT64715","GSBDEPOSITONLINE",111
"VDC","AJT64715","GSBDEPOSIT",111
"VDC","AJT64715","DTACPROSERM",111
"VDC","AJT64715","BAYDEPOSIT",111
"VDC","AJT64715","APLAY",111
"VDC","VDC62578","MYCAT",110
"VDC","VDC62578","GSBDEPOSITONLINE",110
"VDC","VDC62578","TRUE",110
"VDC","VDC53763","KTBDEPOSIT",110
"VDC","VDC53763","KBANKDEPOSIT",110
"VDC","VDC53763","GSBDEPOSITONLINE",110
"VDC","VDC53763","GSBDEPOSIT",110
"VDC","VDC53763","DTACPROSERM",110
"VDC","VDC53763","DTAC",110
"VDC","VDC53763","BAYDEPOSIT",110
"VDC","VDC53763","APLAY",110
"VDC","VDC62578","TMNTOPUP",110
"VDC","VDC62578","SCBDEPOSIT",110
"VDC","VDC62578","PEA",110
"VDC","VDC62578","KBANKDEPOSIT",110
"VDC","VDC53763","AISPROSERM",110
"VDC","VDC53763","AISBILL",110
"VDC","VDC53763","AIS",110
"VDC","VDC53763","AIRPAYWALLET",110
"VDC","VDC53763","MYCAT",110
"VDC","VDC53763","SCBDEPOSIT",110
"VDP","VFE984","เป๊ปซี่ สลิม 245 มล.",110
"VDP","VFE984","บิ๊กกรีนที น้ำผึ้งผสมมะนาว",110
"VDP","VFE984","โค้ก-สลิม",110
"VDP","VFE984","คาราบาวแดง",110
"VDP","VFE984","M-150 น้ำผึ้ง 150 มล.",110
"VDC","VDC53763","TMNTOPUP",110
"VDP","VFS232","มาม่า คัพ ต้มยำกุ้งน้ำข้น 60 กรัม",110
"VDC","VDC62578","DTACPROSERM",110
"VDC","VDC62578","DTAC",110
"VDC","VDC62578","BAACDEPOSIT",110
"VDC","VDC62578","AISPROSERM",110
"VDC","VDC62578","AIS",110
"VDP","VFE2406","น้ำแร่ อุลตร้าแมน ขนาด 500 มล.",110
"VDC","VDC53763","TRUE",110
"VDC","VDC53763","TRUEPROSERM",110
"VDC","VDC62578","APLAY",110
"VDC","VDC62578","GSBDEPOSIT",110
"VDP","VFE2137","น้ำดื่ม อุลตร้าแมน ขนาด 500ml.",108
"VDP","VFE317","น้ำดื่ม อุลตร้าแมน ขนาด 500ml.",108
"VDC","VDC16013","DTAC",107
"VDC","VDC16013","AIRPAYWALLET",107
"VDC","VDC16013","TMNEPIN",107
"VDC","VDC16013","AIS",107
"VDC","VDC16013","AISPROSERM",107
"VDC","VDC16013","SCBDEPOSIT",107
"VDC","VDC16013","KBANKDEPOSIT",107
"VDC","VDC16013","GSBDEPOSIT",107
"VDC","VDC16013","TRUE",107
"VDC","VDC16013","DTACPROSERM",107
"VDC","VDC16013","TMNTOPUP",107
"VDC","VDC33001","SCBDEPOSIT",106
"VDC","VDC33001","PEA",106
"VDC","VDC33001","KTBDEPOSIT",106
"VDC","VDC33001","KBANKDEPOSIT",106
"VDC","VDC33001","GSBDEPOSITONLINE",106
"VDC","VDC33001","GSBDEPOSIT",106
"VDC","VDC33001","DTACPROSERM",106
"VDC","VDC33001","DTACPOSTPAIDONLINE",106
"VDC","VDC33001","DTAC",106
"VDC","VDC33001","BAYDEPOSIT",106
"VDC","VDC33001","AISPROSERM",106
"VDC","VDC33001","AISFIBRE",106
"VDC","VDC33001","AISBILL",106
"VDC","VDC33001","AIS",106
"VDC","VDC33001","AIRPAYWALLET",106
"VDC","VDC33001","TRUE",106
"VDC","VDC33001","TMNTOPUP",106
"VDP","VFS1032","มาม่า คัพ ต้มยำกุ้งน้ำข้น 60 กรัม",105
"VDP","VFS1032","นิสชิน พรีเมี่ยมคัพ รสไก่เผ็ดเกาหลี",105
"VDP","VFS1032","เขาช่อง ถั่วลิสงอบเกลือ 42 กรัม",105
"VDC","VDC28165","DTAC",104
"VDC","VDC28165","AIS",104
"VDC","VDC28165","TMNTOPUP",104
"VDP","VFE537","โค้ก-สลิม",104
"VDC","VDC28165","SCBDEPOSIT",104
"VDC","VDC28165","SBMTOPUPWALLET",104
"VDC","VDC28165","RABBITLINEPAY",104
"VDP","VFE537","น้ำแร่ อุลตร้าแมน ขนาด 500 มล.",104
"VDP","VFE464","น้ำดื่ม อุลตร้าแมน ขนาด 500ml.",104
"VDP","VFE537","เอส-โคล่า",104
"VDP","VFE1491","เป๊ปซี่ สลิม 245 มล.",104
"VDP","VFE1491","น้ำดื่ม อุลตร้าแมน ขนาด 500ml.",104
"VDP","VFE1491","โค้ก-สลิม",104
"VDP","VFE1491","คาราบาวแดง",104
"VDP","VFE1491","M-150 น้ำผึ้ง 150 มล.",104
"VDC","VDC28165","TRUE",104
"VDC","VDC62801","MYCAT",103
"VDC","VDC62801","TMNTOPUP",103
"VDC","VDC5446","TRUECONVERGENCE",103
"VDC","VDC5446","TRUEONLINE",103
"VDC","VDC6640","DTAC",103
"VDC","VDC62801","KBANKDEPOSIT",103
"VDC","VDC62801","DTAC",103
"VDC","VDC62801","AISPROSERM",103
"VDC","VDC62801","AIS",103
"VDC","VDC5446","TRUEPOSTPAID",103
"VDC","VDC5446","TRUEPROSERM",103
"VDC","VDC6640","TRUE",103
"VDC","VDC5446","AIS",103
"VDC","VDC5446","AISBILL",103
"VDC","VDC5446","AISPROSERM",103
"VDC","VDC5446","BAACDEPOSIT",103
"VDC","VDC5446","BAYDEPOSIT",103
"VDC","VDC5446","DTAC",103
"VDC","VDC5446","GSBDEPOSITONLINE",103
"VDC","VDC5446","KBANKDEPOSIT",103
"VDC","VDC5446","KTBDEPOSIT",103
"VDC","VDC6640","AIS",103
"VDC","VDC5446","MYCAT",103
"VDC","VDC6640","TMNEPIN",103
"VDC","VDC6640","TMNTOPUP",103
"VDC","VDC5446","PEA",103
"VDC","VDC5446","PENGUIN",103
"VDC","VDC5446","SCBDEPOSIT",103
"VDC","VDC62801","TMNEPIN",103
"VDC","VDC5446","TMNTOPUP",103
"VDC","VDC62801","SCBDEPOSIT",103
"VDC","VDC5446","TRUE",103
"VDC","VDC6640","SCBDEPOSIT",103
"VDC","VDC62801","TRUE",103
"VDC","VDC6640","KBANKDEPOSIT",103
"VDC","VDC62801","SBMTOPUPWALLET",103
"VDC","VDC62801","SBMDIPCHIP",103
"VDP","VFE790","UFC- เฉาก๊วย",102
"VDP","VFE780","คาราบาวแดง",102
"VDP","VFE790","611 HONEY LYCHEE 320ml (ลิ้นจี่)",102
"VDP","VFE790","611 น้ำเกลือแร่(Six.Eleven)",102
"VDP","VFE790","611 น้ำวิตามินซี (Six.Eleven)",102
"VDP","VFE790","611 เอ็มจอย300ml ลิ้นจี่",102
"VDP","VFE790","611 เอ็มจอย 300ml. องุ่น",102
"VDP","VFE790","คาราบาวแดง",102
"VDP","VFE790","เครื่องดื่มกัญชง ตรา คามูซี",102
"VDP","VFE790","เครื่องดื่มเจลลี่รสสตรอเบอร์รี่6.11",102
"VDP","VFE790","โค้ก-สลิม",102
"VDP","VFE790","ชเวปส์",102
"VDP","VFE790","ซีวิท-เลมอน",102
"VDP","VFE790","ซีวิท-ออเร้นจ์",102
"VDP","VFE790","เนสกาแฟ ลาเต้",102
"VDP","VFE790","เนสกาแฟ เอสเปรสโซ",102
"VDP","VFE790","เป๊ปซี่ แมกซ์ 245 มล.",102
"VDP","VFE790","เป๊ปซี่ สลิม 245 มล.",102
"VDP","VFE790","เมจิกฟาร์ม มะพร้าว",102
"VDP","VFE790","ลิปตัน ไอซ์ที",102
"VDP","VFE790","สิงห์ เลมอนโซดา 330 มล.",102
"VDP","VFE790","อิชิตัน เย็นเย็น จับเลี้ยง 275ml.",102
"VDP","VFE790","เอ็ม-150",102
"VDP","VFE790","เอส-โคล่า",102
"VDP","VFE2401","น้ำดื่ม อุลตร้าแมน ขนาด 500ml.",102
"VDP","VFE790","เอส เพลย์ เกรปเบอร์รี่ 250 มล.",102
"VDP","VFE790","เอส เพลย์ ครีมโซดา",102
"VDP","VFE1608","เป๊ปซี่ สลิม 245 มล.",102
"VDP","VFE180","น้ำดื่ม อุลตร้าแมน ขนาด 500ml.",100
"VDP","VFE2065","บิ๊กกรีนที น้ำผึ้งผสมมะนาว",100
"VDP","VFE180","M-150 น้ำผึ้ง 150 มล.",100
"VDP","VFE2065","โค้ก-สลิม",100
"VDP","VFE2065","M-150 น้ำผึ้ง 150 มล.",100
"VDP","VFE2065","เป๊ปซี่ สลิม 245 มล.",100
"VDP","VFE2065","น้ำดื่ม อุลตร้าแมน ขนาด 500ml.",100
"VDP","VFE2065","เนสกาแฟ เอสเปรสโซ",100
"VDP","VFE2328","โวลต์ กาแฟอีนและซิงค์ 215 มล.",98
"VDP","VFE2328","บิ๊กกรีนที น้ำผึ้งผสมมะนาว",98
"VDP","VFE2328","บิ๊กโคล่า-น้ำดำ",98
"VDC","VDC50469","TRUE",98
"VDC","VDC50469","TMNTOPUP",98
"VDC","VDC50469","SCBDEPOSIT",98
"VDC","VDC50469","KTBDEPOSIT",98
"VDC","VDC50469","AIS",98
"VDC","VDC50469","DTAC",98
"VDP","VFE2328","M-150 น้ำผึ้ง 150 มล.",98
"VDP","VFE2328","611 เอ็มจอย300ml ลิ้นจี่",98
"VDC","VDC50469","KBANKDEPOSIT",98
"VDC","VDC50469","GSBDEPOSITONLINE",98
"VDC","VDC50469","GSBDEPOSIT",98
"VDC","VDC50469","AISPROSERM",98
"VDC","VDC50469","BAACDEPOSIT",98
"VDP","VFE148","M-150 น้ำผึ้ง 150 มล.",96
"VDP","VFE148","เมจิกฟาร์ม มะพร้าว",96
"VDP","VFE148","เอ็ม-150",96
"VDP","VFE148","น้ำดื่ม อุลตร้าแมน ขนาด 500ml.",96
"VDP","VFE2024","น้ำแร่มองต์เฟลอ",96
"VDP","VFE148","น้ำแร่ อุลตร้าแมน ขนาด 500 มล.",96
"VDP","VFE148","บิ๊กกรีนที น้ำผึ้งผสมมะนาว",96
"VDP","VFE148","คาราบาวแดง",96
"VDP","VFE148","เป๊ปซี่ สลิม 245 มล.",96
"VDC","VDC60995","KTBDEPOSIT",95
"VDC","VDC60995","GSBDEPOSIT",95
"VDC","VDC60995","KBANKDEPOSIT",95
"VDC","VDC60995","SCBDEPOSIT",95
"VDC","VDC60995","TRUE",95
"VDC","VDC60995","TMNTOPUP",95
"VDC","VDC60995","TRUEONLINE",95
"VDC","VDC60995","AIS",95
"VDC","VDC60995","BAACDEPOSIT",95
"VDC","VDC60995","AISPROSERM",95
"VDC","VDC60995","DTAC",95
"VDC","VDC60995","MYCAT",95
"VDP","VFE1578","M-150 น้ำผึ้ง 150 มล.",93
"VDP","VFE1068","น้ำดื่ม อุลตร้าแมน ขนาด 500ml.",92
"VDP","VFE1068","เอ็ม-150",92
"VDP","VFE1068","โวลต์ กาแฟอีนและซิงค์ 215 มล.",92
"VDP","VFE1068","โค้ก-สลิม",92
"VDP","VFE1068","M-150 น้ำผึ้ง 150 มล.",92
"VDP","VFE322","น้ำดื่ม อุลตร้าแมน ขนาด 500ml.",92
"VDP","VFE322","M-150 น้ำผึ้ง 150 มล.",92
"VDP","VFE1840","เมจิกฟาร์ม มะพร้าว",90
"VDP","VFE1840","โค้ก-สลิม",90
"VDP","VFE1342","น้ำดื่ม อุลตร้าแมน ขนาด 500ml.",90
"VDP","VFE1840","เป๊ปซี่ สลิม 245 มล.",90
"VDP","VFS1790","พริงเกิลส์-ซาวครีม",90
"VDP","VFE556","ซีวิท-เลมอน",90
"VDP","VFE556","เอส เพลย์ ครีมโซดา",90
"VDP","VFE556","เอส เพลย์ เกรปเบอร์รี่ 250 มล.",90
"VDP","VFE556","ซีวิท-ออเร้นจ์",90
"VDP","VFE556","บิ๊กกรีนที น้ำผึ้งผสมมะนาว",90
"VDP","VFE556","เนสกาแฟ เอสเปรสโซ",90
"VDP","VFS1790","เจเล่ บิวตี้ แบล็คเคอเรนท์ 150 กรัม",90
"VDC","VDC66787","KBANKDEPOSIT",89
"VDC","VDC45711","MYCAT",89
"VDC","VDC45711","TRUEPROSERM",89
"VDC","VDC45711","TRUE",89
"VDC","VDC45711","TMNTOPUP",89
"VDC","VDC45711","TMNEPIN",89
"VDC","VDC45711","TMHMOBILE",89
"VDC","VDC45711","SCBDEPOSIT",89
"VDC","VDC45711","PWA",89
"VDC","VDC45711","PEA",89
"VDC","VDC45711","KTBDEPOSIT",89
"VDC","VDC45711","KBANKDEPOSIT",89
"VDC","VDC45711","GSBDEPOSIT",89
"VDC","VDC45711","AIRPAYWALLET",89
"VDC","VDC45711","DTACPROSERM",89
"VDC","VDC45711","DTACPOSTPAIDONLINE",89
"VDC","VDC45711","DTAC",89
"VDC","VDC45711","BAYDEPOSIT",89
"VDC","VDC45711","BAACDEPOSIT",89
"VDC","VDC45711","AISPROSERM",89
"VDC","VDC45711","AIS",89
"VDC","VDC66787","AIS",89
"VDC","VDC66787","MYCAT",89
"VDC","VDC66787","PEA",89
"VDC","VDC66787","SCBDEPOSIT",89
"VDC","VDC66787","TMNTOPUP",89
"VDC","VDC66787","TRUE",89
"VDC","VDC66787","TRUEPROSERM",89
"VDC","VDC66787","AIRPAYWALLET",89
"VDC","VDC66787","KTBDEPOSIT",89
"VDC","VDC66787","GSBDEPOSITONLINE",89
"VDC","VDC66787","DTAC",89
"VDC","VDC54451","AIRPAYWALLET",88
"VDC","VDC54451","AIS",88
"VDP","VFE2358","โค้ก-สลิม",88
"VDC","VDC54451","TMNEPIN",88
"VDC","VDC54451","TMNTOPUP",88
"VDC","VDC54451","TRUE",88
"VDC","VDC49621","AISPROSERM",88
"VDC","VDC49621","DTAC",88
"VDC","VDC49621","KBANKDEPOSIT",88
"VDC","VDC49621","KTBDEPOSIT",88
"VDC","VDC49621","TMNTOPUP",88
"VDP","VFE407","คาราบาวแดง",88
"VDC","VDC54451","AISPROSERM",88
"VDC","VDC49621","TRUE",88
"VDC","VDC54451","APLAY",88
"VDP","VFE2406","M-150 น้ำผึ้ง 150 มล.",88
"VDP","VFE1237","น้ำดื่ม อุลตร้าแมน ขนาด 500ml.",88
"VDC","VDC54451","BAACDEPOSIT",88
"VDC","VDC49621","AIRPAYWALLET",88
"VDC","VDC49621","AIS",88
"VDC","VDC49621","AISBILL",88
"VDP","VFE2358","เบอร์ดี้โรบัสต้า 180 มล.",88
"VDC","VDC54451","BAYDEPOSIT",88
"VDP","VFE2358","บิ๊กกรีนที น้ำผึ้งผสมมะนาว",88
"VDP","VFE2358","เมจิกฟาร์ม มะพร้าว",88
"VDP","VFS232","นมไวตามิ้ลค์ กล่องรสงาดำ",88
"VDC","VDC54451","CIMBDEPOSIT",88
"VDC","VDC54451","DTAC",88
"VDP","VFE407","บิ๊กกรีนที น้ำผึ้งผสมมะนาว",88
"VDC","VDC54451","DTACPROSERM",88
"VDP","VFE407","เป๊ปซี่ สลิม 245 มล.",88
"VDC","VDC54451","GSBDEPOSIT",88
"VDP","VFE2358","บิ๊กกรีนที",88
"VDP","VFE407","โค้ก-สลิม",88
"VDC","VDC54451","KBANKDEPOSIT",88
"VDC","VDC54451","KTBDEPOSIT",88
"VDC","VDC54451","MYCAT",88
"VDC","VDC54451","PEA",88
"VDP","VFE2358","เครื่องดื่มเจลลี่รสสตรอเบอร์รี่6.11",88
"VDC","VDC54451","RABBITLINEPAY",88
"VDP","VFE2358","เป๊ปซี่ สลิม 245 มล.",88
"VDC","VDC54451","SCBDEPOSIT",88
"VDC","VDC47922","APLAY",86
"VDC","VDC47922","TRUEPROSERM",86
"VDC","VDC47922","TRUE",86
"VDC","VDC47922","TMNTOPUP",86
"VDC","VDC47922","TMNEPIN",86
"VDC","VDC47922","SCBDEPOSIT",86
"VDC","VDC47922","PEA",86
"VDC","VDC47922","MYCAT",86
"VDC","VDC47922","KTBDEPOSIT",86
"VDC","VDC47922","KBANKDEPOSIT",86
"VDC","VDC47922","GSBDEPOSITONLINE",86
"VDC","VDC47922","GSBDEPOSIT",86
"VDC","VDC47922","DTACPROSERM",86
"VDC","VDC47922","DTAC",86
"VDC","VDC47922","BAYDEPOSIT",86
"VDC","VDC47922","BAACDEPOSIT",86
"VDC","VDC47922","AISPROSERM",86
"VDC","VDC47922","AISBILL",86
"VDC","VDC47922","AIS",86
"VDC","VDC47922","AIRPAYWALLET",86
"VDC","VDC47821","TRUEPROSERM",86
"VDC","VDC47821","TRUEPOSTPAID",86
"VDC","VDC47821","TRUE",86
"VDC","VDC47821","TMNTOPUP",86
"VDC","VDC47821","SCBDEPOSIT",86
"VDC","VDC47821","KBANKDEPOSIT",86
"VDC","VDC47821","GSBDEPOSIT",86
"VDC","VDC47821","DTACPROSERM",86
"VDC","VDC47821","DTAC",86
"VDC","VDC47821","BAYDEPOSIT",86
"VDC","VDC47821","BAACDEPOSIT",86
"VDC","VDC47821","AISPROSERM",86
"VDC","VDC47821","AIS",86
"VDC","VDC47821","AIRPAYWALLET",86
"VDC","VDC47821","3BBONLINE",86
"VDP","VFE1803","คาราบาวแดง",86
"VDP","VFE1803","โค้ก-สลิม",86
"VDP","VFE1803","น้ำดื่ม อุลตร้าแมน ขนาด 500ml.",86
"VDP","VFE1803","น้ำแร่ อุลตร้าแมน ขนาด 500 มล.",86
"VDP","VFE1803","เป๊ปซี่ สลิม 245 มล.",86
"VDP","VFE1803","เมจิกฟาร์ม มะพร้าว",86
"VDP","VFE2188","น้ำดื่ม อุลตร้าแมน ขนาด 500ml.",85
"VDP","VFE753","น้ำดื่ม อุลตร้าแมน ขนาด 500ml.",85
"VDC","VDC64513","3BBONLINE",84
"VDP","VFE1083","น้ำดื่มเวนดิ้งพลัส อัลคาไลน์วอเตอร์",84
"VDP","VFE1464","เป๊ปซี่ สลิม 245 มล.",84
"VDP","VFS360","มาม่า คัพ ต้มยำกุ้ง",84
"VDP","VFS360","หน้ากาก Triple Mask สีน้ำเงิน มีสายคล้อง",84
"VDP","VFS1614","มาม่า คัพ ต้มยำกุ้งน้ำข้น 60 กรัม",84
"VDP","VFS1614","สแน็คแจ๊ค",84
"VDC","VDC64513","AIS",84
"VDP","VFE1313","น้ำดื่ม อุลตร้าแมน ขนาด 500ml.",84
"VDC","VDC53551","PEA",84
"VDC","VDC53551","MYCAT",84
"VDC","VDC53551","KTBDEPOSIT",84
"VDC","VDC64513","AISPROSERM",84
"VDC","VDC64513","DTAC",84
"VDC","VDC64513","KBANKDEPOSIT",84
"VDC","VDC64513","KTBDEPOSIT",84
"VDC","VDC64513","MYCAT",84
"VDC","VDC64513","PEA",84
"VDC","VDC64513","TMNEPIN",84
"VDC","VDC64513","TMNTOPUP",84
"VDC","VDC64513","TRIPLETBB",84
"VDP","VFS360","หน้ากากดั๊บเบิ้ลเอ 3D",84
"VDP","VFE1313","คาราบาวแดง",84
"VDP","VFE1313","โค้ก-สลิม",84
"VDP","VFE2263","โค้ก-สลิม",84
"VDC","VDC53551","TRUE",84
"VDP","VFE1083","UFC- เฉาก๊วย",84
"VDC","VDC53551","TRUEPROSERM",84
"VDP","VFS360","สแน็คแจ๊ค",84
"VDP","VFE1083","น้ำดื่ม อุลตร้าแมน ขนาด 500ml.",84
"VDC","VDC53551","TMNTOPUP",84
"VDP","VFE1083","น้ำแร่ อุลตร้าแมน ขนาด 500 มล.",84
"VDP","VFE1083","เนสกาแฟ ลาเต้",84
"VDP","VFE1083","เนสกาแฟ เอสเปรสโซ",84
"VDP","VFE1083","บิ๊กกรีนที",84
"VDP","VFE1083","เบอร์ดี้โรบัสต้า 180 มล.",84
"VDC","VDC53551","AIS",84
"VDC","VDC53551","BAACDEPOSIT",84
"VDC","VDC53551","DTAC",84
"VDC","VDC53551","DTACPROSERM",84
"VDC","VDC53551","GSBDEPOSITONLINE",84
"VDC","VDC53551","KBANKDEPOSIT",84
"VDC","VDC64513","TRUE",84
"VDP","VFE1083","แฟนต้า แดง 245 มล.",84
"VDP","VFS360","หน้ากากผ้า N Lux",84
"VDP","VFE1083","สิงห์ เลมอนโซดา 330 มล.",84
"VDP","VFS360","ชุดตรวจ Singclean ATK",84
"VDP","VFS360","โซฟีคูลลิ่งสลิมมีปีก 23ซม.4ชิ้น",84
"VDP","VFS360","นิสชิน พรีเมี่ยมคัพ รสไก่เผ็ดเกาหลี",84
"VDP","VFE1083","เอส-โคล่า",84
"VDP","VFE1083","เอส เพลย์ เกรปเบอร์รี่ 250 มล.",84
"VDP","VFE1083","เอส เพลย์ ครีมโซดา",84
"VDP","VFE1083","เอส เพลย์ สตรอเบอร์รี่ 250 มล. (กระป๋อง)",84
"VDP","VFE1313","เป๊ปซี่ สลิม 245 มล.",84
"VDP","VFE1083","โค้ก-ซีโร่ 245ml. (1x12)",84
"VDP","VFS360","ปาร์ตี้ คาราเมล",84
"VDP","VFS360","พริงเกิลส์-ซาวครีม",84
"VDP","VFS360","ลูกอมรสมะนาวผสมเกลือหิมาลัย",84
"VDP","VFS360","มิลค์โก้ (ซอง) รสหวาน",84
"VDP","VFE1742","น้ำแร่ อุลตร้าแมน ขนาด 500 มล.",84
"VDC","AJT68816","TRUE",84
"VDC","AJT68816","TMNTOPUP",84
"VDC","AJT68816","SCBDEPOSIT",84
